Date,Open,High,Low,Close,Volume,Change
2009-07-24,37354,37500,36430,36966,567594,0.0
2009-07-27,36479,37062,36236,36917,490608,-0.0013255423903045793
2009-07-28,36868,38132,36381,37501,622596,0.015819270254896045
2009-07-29,37743,37743,36771,37452,363413,-0.001306631823151383
2009-07-30,37257,37646,36771,37598,427420,0.0038983231870126644
2009-07-31,37938,38619,37743,38376,817562,0.020692590031384572
2009-08-03,38132,39105,37792,38522,648883,0.0038044611215342083
2009-08-04,38813,39203,37403,38425,906427,-0.0025180416385441884
2009-08-05,38327,38376,37062,37501,956796,-0.02404684450227712
2009-08-06,37160,37646,36819,37501,525143,0.0
2009-08-07,37549,38230,37354,38133,485221,0.016852883923095474
2009-08-10,38376,40224,38132,39495,1164222,0.03571709542915591
2009-08-11,39494,39738,38813,39008,603085,-0.012330674768958105
2009-08-12,39203,40418,39154,39446,1405408,0.011228465955701372
2009-08-13,39883,40321,37938,39398,1525821,-0.0012168534198651049
2009-08-14,39494,39786,38959,39543,728267,0.003680389867505962
2009-08-17,39203,39883,38424,38863,715428,-0.017196469665933245
2009-08-18,38522,39105,37014,38279,753546,-0.01502714664333682
2009-08-19,38424,38522,37452,37695,449059,-0.015256406907181441
2009-08-20,37792,41051,37695,40711,1358638,0.08001061148693456
2009-08-21,40954,42607,40516,42170,1563816,0.03583797990715043
2009-08-24,43434,43677,42559,43045,1024896,0.020749347877638158
2009-08-25,42461,43288,41926,42608,662370,-0.01015216633755367
2009-08-26,42656,43872,42315,43045,558826,0.010256289898610493
2009-08-27,43045,43726,41586,41878,482543,-0.027111162736670913
2009-08-28,42315,42510,41099,42073,496886,0.004656382826304872
2009-08-31,42267,43531,42267,42608,613627,0.012715993630119105
2009-09-01,42607,43045,42024,43045,483403,0.010256289898610493
2009-09-02,42413,43483,41975,42510,631698,-0.012428853525380368
2009-09-03,42315,42510,41197,41538,486278,-0.022865208186309105
2009-09-04,41926,41975,40856,41392,443404,-0.0035148538687467257
2009-09-07,41878,43094,41294,42656,468776,0.030537301894085767
2009-09-08,42899,43580,42461,42948,566150,0.006845461365341254
2009-09-09,42705,42996,37014,39300,4097522,-0.08493992735400946
2009-09-10,39883,40467,39251,39641,1446475,0.00867684478371511
2009-09-11,40273,41975,40175,41489,1583437,0.046618400141267946
2009-09-14,42024,42607,41586,42073,727362,0.014076020149919266
2009-09-15,42607,42705,41440,42365,600166,0.006940318018681779
2009-09-16,42607,43094,42121,42559,750006,0.004579251740823853
2009-09-17,42996,44164,42559,42802,1049185,0.005709720623134906
2009-09-18,43385,46498,43385,45915,2177795,0.07273024625017532
2009-09-21,45817,46352,44942,45721,601120,-0.004225198736796276
2009-09-22,46207,46498,45234,46353,654203,0.013822969751317693
2009-09-23,45963,46498,42559,43775,1451551,-0.05561668068949155
2009-09-24,43969,44601,42850,43775,542532,0.0
2009-09-25,44164,44164,42072,42851,492079,-0.021107938320959474
2009-09-28,42510,43531,41537,41927,701471,-0.02156309070966833
2009-09-29,42315,43580,42121,42997,505385,0.02552054761847966
2009-09-30,42996,43434,41586,41878,423846,-0.026025071516617482
2009-10-01,41926,42267,40516,40711,537364,-0.027866660298963675
2009-10-05,39981,41732,39446,41051,390855,0.008351551177814276
2009-10-06,41245,41975,40905,41343,337729,0.007113103213076455
2009-10-07,42267,42510,40856,40857,373254,-0.01175531528916629
2009-10-08,41245,41537,40564,41538,306067,0.01666789044716932
2009-10-09,41829,42802,41732,42559,358676,0.024579902739660042
2009-10-12,42996,43191,42559,42900,262264,0.00801240630653921
2009-10-13,42315,42996,41537,41732,237826,-0.027226107226107188
2009-10-14,41829,43045,41829,42705,321619,0.023315441387903757
2009-10-15,42948,43191,41975,42024,263794,-0.015946610467158395
2009-10-16,42169,42510,41148,41343,264972,-0.01620502569960025
2009-10-19,41051,41051,40175,40711,356673,-0.015286747454224425
2009-10-20,41002,41294,40954,41197,307161,0.011937805507111099
2009-10-21,41343,42607,41343,41878,409294,0.016530329878389205
2009-10-22,41391,41829,41002,41343,243300,-0.01277520416447775
2009-10-23,42169,42169,41002,41538,235083,0.004716638850591481
2009-10-26,41148,41683,40759,40759,255878,-0.018753912080504587
2009-10-27,40175,40662,39154,39398,649399,-0.03339139821879833
2009-10-28,39348,39348,37452,37841,715026,-0.039519772577288226
2009-10-29,37452,38813,36771,38084,393856,0.006421606194339402
2009-10-30,38862,38862,37743,37744,250688,-0.00892763365192728
2009-11-02,36430,37597,36187,37306,248747,-0.011604493429419271
2009-11-03,37403,37987,36916,36917,205343,-0.01042727711360103
2009-11-04,36965,38035,36479,37792,271200,0.023701817590811913
2009-11-05,37452,38570,37257,37355,297985,-0.011563293818797615
2009-11-06,38132,38181,37306,37403,176665,0.0012849685450408987
2009-11-09,37208,38035,36722,36966,298244,-0.011683554795069884
2009-11-10,37403,37841,37160,37306,197074,0.009197641075582963
2009-11-11,37452,38035,37452,37841,221834,0.01434085669865448
2009-11-12,37987,39008,37889,38765,522088,0.024417959356253904
2009-11-13,38911,39348,38522,39106,326545,0.008796594866503193
2009-11-16,38911,39786,38181,39689,363284,0.014908198230450642
2009-11-17,40321,40808,39981,40468,627589,0.01962760462596691
2009-11-18,40759,40856,39932,40614,305048,0.003607788870218398
2009-11-19,40564,41099,40467,40468,235979,-0.0035948195203624467
2009-11-20,40467,41343,40370,41343,217960,0.02162202233863786
2009-11-23,41343,41343,40078,40224,297207,-0.027066250634932176
2009-11-24,40613,41148,40078,40419,277409,0.0048478520286396876
2009-11-25,40759,41829,40467,41781,413986,0.03369702367698357
2009-11-26,42121,42218,40905,41440,339633,-0.008161604557095359
2009-11-27,40467,40759,39105,39689,490007,-0.04225386100386097
2009-11-30,40418,41343,40175,41343,355883,0.04167401547028149
2009-12-01,40856,41537,40273,41100,308163,-0.005877657644583145
2009-12-02,41440,42072,40856,41343,450232,0.0059124087591240215
2009-12-03,41537,43094,41051,43094,666787,0.0423529980891566
2009-12-04,43094,44115,43094,43483,605105,0.009026778669884328
2009-12-07,43920,43920,43094,43581,287056,0.0022537543407767924
2009-12-08,43580,43920,43142,43726,256678,0.003327137972969796
2009-12-09,43240,43580,43094,43289,353279,-0.009994053880986176
2009-12-10,43288,43969,42899,43726,563858,0.010094943288133207
2009-12-11,43726,45477,43629,45477,790207,0.0400448245894891
2009-12-14,45720,45915,45136,45721,430277,0.005365349517338469
2009-12-15,45720,45817,45039,45234,356243,-0.01065156055204397
2009-12-16,45477,45623,44504,45040,380009,-0.004288809302736896
2009-12-17,45039,45526,44601,45234,337180,0.004307282415630498
2009-12-18,44553,45380,44504,44894,298722,-0.007516469912013046
2009-12-21,45477,46255,45234,45818,624836,0.020581814941863064
2009-12-22,46109,46109,45136,45283,309289,-0.011676633637435097
2009-12-23,45331,45380,44018,44067,374929,-0.026853344522226874
2009-12-24,44066,45574,44066,45526,460246,0.03310867542605589
2009-12-28,45526,45866,44991,44991,327929,-0.011751526600184525
2009-12-29,45185,46304,44747,45721,321976,0.016225467315685416
2009-12-30,46109,46547,45720,46499,393580,0.01701625073817281
2010-01-04,46693,48055,46644,47861,445753,0.02929095249360203
2010-01-05,48249,48736,47763,48007,421034,0.0030505004074299347
2010-01-06,48347,50389,48347,49223,570040,0.025329639427583484
2010-01-07,49611,50292,48833,49028,379318,-0.003961562684111075
2010-01-08,50000,50000,48298,49223,450005,0.003977319082973052
2010-01-11,48930,49417,48055,48736,435730,-0.00989374885724148
2010-01-12,48590,48833,47423,48104,418945,-0.012967826657911963
2010-01-13,47812,48395,46790,46839,386190,-0.026297189422917033
2010-01-14,47374,49125,47082,48542,623289,0.03635859006383568
2010-01-15,49125,50000,48590,49612,517992,0.02204276708829478
2010-01-18,49611,50000,48833,49904,348589,0.005885672821091648
2010-01-19,50487,50779,49222,49223,347097,-0.013646200705354272
2010-01-20,49611,49709,48152,48542,448526,-0.01383499583528025
2010-01-21,48006,48736,47909,48736,343255,0.003996539079559991
2010-01-22,48006,48347,46352,47083,541424,-0.03391743269862113
2010-01-25,45915,46644,44991,45526,493310,-0.03306926066733218
2010-01-26,45817,46109,44018,44602,387283,-0.02029609453938408
2010-01-27,45282,45380,44456,44894,261171,0.006546791623694093
2010-01-28,45136,46304,44261,46110,348156,0.027086024858555602
2010-01-29,45720,46401,45039,45477,408322,-0.013728041639557542
2010-02-01,45623,46547,45282,46012,400800,0.011764188490885452
2010-02-02,46596,46596,42364,42997,1835981,-0.06552638442145531
2010-02-03,44066,45039,43677,44894,930264,0.044119357164453366
2010-02-04,44893,44893,43969,44407,376774,-0.01084777475831955
2010-02-05,42802,43094,41634,42024,605365,-0.053662710833877525
2010-02-08,42121,42413,40418,40662,372258,-0.0324100513992005
2010-02-09,40370,42267,40370,42267,363030,0.03947174265899367
2010-02-10,43191,43823,42996,43337,426830,0.025315257766105992
2010-02-11,43580,44164,43385,43726,295981,0.008976163555391548
2010-02-12,43726,44115,43191,43970,262685,0.005580203997621602
2010-02-16,43483,44456,43434,44116,120585,0.0033204457584716796
2010-02-17,44504,44747,43920,44553,245921,0.009905703146250833
2010-02-18,44553,44699,43872,43921,224389,-0.014185352277063301
2010-02-19,43385,43969,42559,42997,438217,-0.02103777236401716
2010-02-22,43337,43872,43142,43386,375166,0.009047142823918053
2010-02-23,43094,43775,42413,42608,384763,-0.01793205181394919
2010-02-24,42607,43385,42510,42510,454569,-0.002300037551633549
2010-02-25,42996,43045,41343,41392,402667,-0.02629969418960243
2010-02-26,41780,41926,41099,41684,521133,0.007054503285659042
2010-03-02,42218,42413,40759,41051,633296,-0.01518568275597354
2010-03-03,41391,42656,41391,42121,696413,0.02606513848627312
2010-03-04,42461,42510,41537,41927,306315,-0.004605778590251908
2010-03-05,42169,42656,42121,42656,289019,0.017387363751282026
2010-03-08,42024,42218,41343,41830,1146030,-0.019364216054013506
2010-03-09,42072,42461,41634,42365,567047,0.012789863734162132
2010-03-10,42413,43580,41975,43289,629829,0.02181045674495463
2010-03-11,43872,44066,42850,42851,602614,-0.010118043844856706
2010-03-12,43240,43483,42850,43143,327732,0.006814310051107331
2010-03-15,43142,43580,42315,42365,343403,-0.018033052870685906
2010-03-16,42413,42996,41780,42802,627854,0.010315118612061802
2010-03-17,42996,43045,41586,41830,1327354,-0.022709219195364727
2010-03-18,41683,41926,41197,41246,979389,-0.013961271814487253
2010-03-19,41537,41732,41245,41392,424537,0.0035397371866363603
2010-03-22,41148,41732,40905,40954,411356,-0.010581754928488563
2010-03-23,41148,41343,39932,39933,859815,-0.024930409727987546
2010-03-24,40273,40662,39981,40468,497094,0.013397440713194708
2010-03-25,40370,40370,39786,40176,337719,-0.007215577740436907
2010-03-26,40175,41343,40029,41294,555458,0.027827558741537306
2010-03-29,40856,41489,40856,41051,341988,-0.005884632149949165
2010-03-30,41343,41440,40613,40759,380745,-0.007113103213076455
2010-03-31,40856,41051,40127,40127,335706,-0.015505777865011394
2010-04-01,40564,40564,39835,40127,418615,0.0
2010-04-02,40224,40321,38862,39106,950364,-0.025444214618586036
2010-04-05,39397,40029,39154,39689,459974,0.014908198230450642
2010-04-06,39981,39981,38765,38960,492820,-0.0183678097205775
2010-04-07,38959,39932,38959,39787,441129,0.021226899383983477
2010-04-08,39786,40175,39348,40176,373546,0.009777062859728014
2010-04-09,40370,40418,39105,39884,414572,-0.007268020708880885
2010-04-12,39883,40078,39251,39349,293381,-0.013413900310901616
2010-04-13,39251,40078,39057,40079,338492,0.01855193270477007
2010-04-14,40564,41245,40175,41246,886784,0.029117492951420854
2010-04-15,41391,41391,40370,40808,513420,-0.010619211559908859
2010-04-16,41051,41294,40564,40857,439773,0.0012007449519702007
2010-04-19,40273,40662,39543,39787,345419,-0.026188902758401245
2010-04-20,40273,40273,39592,39689,371584,-0.0024631160931962714
2010-04-21,39738,41002,39689,41003,431603,0.033107410113633495
2010-04-22,40613,41343,40516,41246,586931,0.005926395629588077
2010-04-23,41489,42364,41343,42073,1053093,0.020050429132521863
2010-04-26,42364,42656,41245,41392,820600,-0.016186152639459994
2010-04-27,41440,41489,40273,40468,828134,-0.022323154232701925
2010-04-28,39786,40078,39494,39592,809784,-0.02164673322131061
2010-04-29,39932,40564,39592,39641,507189,0.0012376237623761277
2010-04-30,39883,40418,39738,40224,399453,0.01470699528266195
2010-05-03,39981,40175,39203,39495,395544,-0.018123508353221962
2010-05-04,39689,40029,38862,38960,469479,-0.013546018483352351
2010-05-06,37792,37938,36625,36917,1072734,-0.05243839835728947
2010-05-07,35311,36673,35068,36236,693276,-0.018446786033534668
2010-05-10,36722,37403,36479,37014,361054,0.021470360966994173
2010-05-11,37549,37597,36625,36771,469705,-0.006565083481925749
2010-05-12,36771,36965,35749,35896,478312,-0.0237959261374453
2010-05-13,36236,36868,35555,35604,437088,-0.008134611098729705
2010-05-14,35603,36722,35603,36479,429745,0.024575890349398888
