Date,Open,High,Low,Close,Volume,Change
2009-09-18,51100,51500,49700,50900,116636,-0.0019607843137254832
2009-09-21,50900,50900,49850,50400,68054,-0.00982318271119842
2009-09-22,50900,53300,50500,53100,195897,0.0535714285714286
2009-09-23,53400,54400,52300,53800,124914,0.013182674199623268
2009-09-24,53700,54500,52700,54000,96206,0.0037174721189590088
2009-09-25,54000,54200,53000,54000,57981,0.0
2009-09-28,53900,55400,53000,54500,128011,0.0092592592592593
2009-09-29,55000,56300,54200,54900,125122,0.007339449541284404
2009-09-30,55900,55900,53700,54200,75692,-0.012750455373406244
2009-10-01,54100,54200,51100,51100,123635,-0.05719557195571956
2009-10-05,50000,52000,49900,50600,60730,-0.009784735812133127
2009-10-06,51100,52100,50600,52000,86224,0.027667984189723382
2009-10-07,52000,52800,50700,52200,52213,0.0038461538461538325
2009-10-08,52300,53100,51400,52200,78555,0.0
2009-10-09,52300,52600,51600,51900,150504,-0.005747126436781658
2009-10-12,52100,54400,51400,54400,118544,0.048169556840077066
2009-10-13,54300,54500,52900,53500,50682,-0.016544117647058876
2009-10-14,54000,55000,53900,54500,84865,0.01869158878504673
2009-10-15,55800,56000,54500,54900,158591,0.007339449541284404
2009-10-16,55000,57000,54500,56700,76125,0.032786885245901676
2009-10-19,57700,59000,57000,57900,133421,0.021164021164021163
2009-10-20,58700,58700,56300,56700,119303,-0.020725388601036232
2009-10-21,56200,57500,55200,55800,67771,-0.015873015873015928
2009-10-22,55800,56300,54000,54900,93114,-0.016129032258064502
2009-10-23,55600,55700,54300,54800,58377,-0.0018214936247723523
2009-10-26,54300,57400,54300,56800,131539,0.03649635036496357
2009-10-27,56600,58400,56300,57000,165210,0.0035211267605634866
2009-10-28,57500,57600,54400,55700,121404,-0.02280701754385961
2009-10-29,54600,55300,52000,53500,273578,-0.03949730700179532
2009-10-30,55100,55300,54500,55100,141345,0.02990654205607468
2009-11-02,53500,55000,52600,54300,129840,-0.014519056261342977
2009-11-03,54900,54900,52200,53400,157820,-0.016574585635359074
2009-11-04,53100,54000,52600,54000,67297,0.011235955056179803
2009-11-05,53600,55300,53000,54200,46235,0.0037037037037037646
2009-11-06,54500,55100,53300,54500,46212,0.005535055350553542
2009-11-09,54200,54500,53100,53400,62090,-0.020183486238532056
2009-11-10,54400,54800,53600,54500,40920,0.020599250936329527
2009-11-11,54700,56700,54100,56400,93210,0.034862385321100975
2009-11-12,56600,56800,55000,55900,48151,-0.00886524822695034
2009-11-13,56300,57200,55600,56200,67810,0.005366726296958779
2009-11-16,56600,57000,55600,57000,39265,0.014234875444839812
2009-11-17,57100,59800,57100,57800,181177,0.01403508771929829
2009-11-18,58800,59100,57000,58400,121236,0.01038062283737018
2009-11-19,58500,59500,58100,59200,98403,0.013698630136986356
2009-11-20,58800,59700,58700,59600,36147,0.006756756756756799
2009-11-23,60000,62600,59700,61100,192270,0.025167785234899265
2009-11-24,61600,62500,61100,61700,184449,0.009819967266775809
2009-11-25,61700,61900,60300,61000,93550,-0.011345218800648316
2009-11-26,61900,61900,60300,61000,58082,0.0
2009-11-27,60100,61500,58700,60800,125145,-0.003278688524590123
2009-11-30,61100,64200,60400,62700,158774,0.03125
2009-12-01,63000,65700,62300,63500,336974,0.012759170653907415
2009-12-02,64100,64300,62600,63500,87026,0.0
2009-12-03,63900,63900,61500,63500,119263,0.0
2009-12-04,62600,64500,62500,63800,108132,0.0047244094488188
2009-12-07,64300,64300,63300,64000,60308,0.0031347962382444194
2009-12-08,64500,65100,63000,64500,49166,0.0078125
2009-12-09,63900,64100,63300,63900,61436,-0.009302325581395321
2009-12-10,63800,64300,62300,63800,92712,-0.0015649452269170805
2009-12-11,63700,63900,63000,63800,45931,0.0
2009-12-14,64000,65100,63500,64500,89718,0.01097178683385569
2009-12-15,64900,66500,64700,66200,91738,0.02635658914728678
2009-12-16,66700,67000,65500,65900,59849,-0.004531722054380682
2009-12-17,66100,66600,63500,64000,157566,-0.028831562974203306
2009-12-18,63600,64500,63500,64500,73338,0.0078125
2009-12-21,64500,66200,64100,65500,101912,0.015503875968992276
2009-12-22,66400,66500,64700,65400,122641,-0.0015267175572518665
2009-12-23,65700,70900,65600,70100,438531,0.0718654434250765
2009-12-24,70100,72100,69300,70600,122582,0.007132667617689048
2009-12-28,70500,71300,67800,70300,106622,-0.004249291784702569
2009-12-29,70300,71200,69500,70500,185293,0.002844950213371167
2009-12-30,71100,73300,69200,70300,261253,-0.0028368794326241176
2010-01-04,70300,74200,69100,73400,158976,0.04409672830725464
2010-01-05,73000,75300,72200,74000,124156,0.008174386920980936
2010-01-06,74600,75200,73000,74300,72453,0.004054054054054124
2010-01-07,74300,74800,72100,73400,99241,-0.012113055181695809
2010-01-08,73500,73500,70100,72900,114818,-0.006811989100817484
2010-01-11,73200,73400,70900,72000,125740,-0.012345679012345734
2010-01-12,71300,72500,70500,72500,98142,0.00694444444444442
2010-01-13,72000,72300,70600,71800,70397,-0.0096551724137931
2010-01-14,72000,73900,70700,71100,132968,-0.00974930362116988
2010-01-15,72000,78500,71700,77500,292527,0.09001406469760909
2010-01-18,76500,78300,74600,76900,162430,-0.007741935483870921
2010-01-19,77100,77300,73300,75000,169655,-0.024707412223667125
2010-01-20,75000,75100,72100,74900,192798,-0.0013333333333332975
2010-01-21,74500,76300,72900,74000,181159,-0.012016021361815787
2010-01-22,72600,73500,71600,72900,109417,-0.014864864864864824
2010-01-25,70900,72500,70100,72100,131876,-0.010973936899862813
2010-01-26,72100,72800,69200,70500,163202,-0.02219140083217752
2010-01-27,70000,70300,67700,69700,166836,-0.01134751773049647
2010-01-28,70000,72500,68900,72400,146932,0.038737446197991465
2010-01-29,70600,73000,70000,70600,133663,-0.024861878453038666
2010-02-01,70600,72000,70000,71800,74728,0.016997167138810276
2010-02-02,72600,73000,71700,72800,116512,0.013927576601671321
2010-02-03,73600,73800,70200,72200,162244,-0.008241758241758212
2010-02-04,71900,71900,69600,70000,108450,-0.030470914127423865
2010-02-05,67100,67800,66200,67800,121509,-0.03142857142857147
2010-02-08,67500,67600,66400,66500,63183,-0.019174041297935096
2010-02-09,66100,67300,66100,67100,82177,0.009022556390977376
2010-02-10,67200,69700,67200,69200,113336,0.03129657228017879
2010-02-11,69600,71800,69600,71500,110516,0.03323699421965309
2010-02-12,72600,73500,70800,71900,145248,0.005594405594405494
2010-02-16,71100,72500,70500,71800,43993,-0.0013908205841446364
2010-02-17,72600,72900,71500,72900,64903,0.01532033426183843
2010-02-18,72900,73900,71200,72500,49991,-0.005486968449931462
2010-02-19,71900,72900,70700,70800,29588,-0.02344827586206899
2010-02-22,71400,71800,70900,71600,28555,0.011299435028248483
2010-02-23,71800,73500,71100,72800,54520,0.016759776536312776
2010-02-24,72700,72700,71200,71800,37085,-0.013736263736263687
2010-02-25,72400,72500,69800,70800,52504,-0.013927576601671321
2010-02-26,70700,70900,69300,70300,36660,-0.007062146892655385
2010-03-02,70500,71400,68200,70100,76025,-0.002844950213371278
2010-03-03,70600,70800,69300,69700,59252,-0.005706134094151216
2010-03-04,69300,70000,67700,67800,98903,-0.027259684361549463
2010-03-05,68300,68800,67800,68800,67113,0.014749262536873253
2010-03-08,68800,69300,68100,68800,77090,0.0
2010-03-09,68500,68700,67000,67200,125428,-0.023255813953488413
2010-03-10,67600,68600,67200,68400,50812,0.017857142857142794
2010-03-11,68500,69500,68100,68800,101072,0.005847953216374213
2010-03-12,68500,69000,67500,67700,59691,-0.015988372093023284
2010-03-15,67600,68300,67000,67500,35569,-0.002954209748892156
2010-03-16,67800,67800,66900,67000,28195,-0.007407407407407418
2010-03-17,67600,69600,67600,68700,206273,0.025373134328358304
2010-03-18,68100,69100,68000,69100,48942,0.005822416302765587
