Date,Open,High,Low,Close,Volume,Change
2016-07-22,30050,30050,29500,29600,99922,-0.013333333333333308
2016-07-25,29800,29800,29350,29400,68811,-0.006756756756756799
2016-07-26,29450,29500,29150,29200,42137,-0.006802721088435382
2016-07-27,29150,29950,29150,29850,58091,0.022260273972602773
2016-07-28,30100,31200,29950,31150,165477,0.04355108877721947
2016-07-29,31250,31600,30800,31200,103278,0.0016051364365972098
2016-08-01,31350,32900,31350,32700,318554,0.04807692307692313
2016-08-02,32850,36150,32800,35500,587841,0.08562691131498479
2016-08-03,35300,35750,34800,35550,200313,0.0014084507042253502
2016-08-04,35050,35300,34600,35200,108963,-0.009845288326300938
2016-08-05,35000,35200,33900,34000,150259,-0.03409090909090906
2016-08-08,34250,35000,33500,34400,133696,0.0117647058823529
2016-08-09,34500,35300,34150,35100,128212,0.02034883720930236
2016-08-10,35300,37000,35250,36900,329445,0.05128205128205132
2016-08-11,36900,37300,36500,37200,181029,0.008130081300812941
2016-08-12,37000,37300,36200,36850,174622,-0.009408602150537626
2016-08-16,36850,37350,36100,37100,117687,0.006784260515603879
2016-08-17,36500,36800,33950,34450,435183,-0.0714285714285714
2016-08-18,34450,35400,33850,33850,139350,-0.01741654571843254
2016-08-19,33850,34250,32900,34100,88032,0.007385524372230501
2016-08-22,33600,33650,30500,30850,348228,-0.09530791788856308
2016-08-23,31200,31200,30250,30850,162546,0.0
2016-08-24,30850,31250,30200,31000,93519,0.004862236628849326
2016-08-25,31200,31450,30650,30700,46891,-0.009677419354838679
2016-08-26,31050,31050,30500,30900,39206,0.006514657980456029
2016-08-29,30900,30900,30000,30000,92702,-0.029126213592232997
2016-08-30,30050,30950,30050,30200,77790,0.006666666666666599
2016-08-31,30200,30600,29650,30000,82586,-0.0066225165562914245
2016-09-01,30300,30300,29650,29850,98386,-0.0050000000000000044
2016-09-02,30200,33100,29950,32400,397323,0.085427135678392
2016-09-05,32050,32400,30950,31700,258699,-0.021604938271604923
2016-09-06,31700,31700,30650,30700,128989,-0.03154574132492116
2016-09-07,30900,30950,30250,30400,101939,-0.009771986970684043
2016-09-08,30450,31300,30450,31200,132882,0.026315789473684292
2016-09-09,30700,30850,30550,30650,45741,-0.017628205128205177
2016-09-12,30250,30450,30000,30150,60000,-0.01631321370309946
2016-09-13,30350,30400,29950,30100,55950,-0.0016583747927031434
2016-09-19,30450,30850,30050,30850,50612,0.024916943521594792
2016-09-20,30800,31000,30400,30600,29329,-0.008103727714748765
2016-09-21,30500,31200,30200,31000,41258,0.013071895424836555
2016-09-22,31200,31350,30800,31100,45582,0.003225806451612856
2016-09-23,31300,33700,31300,33300,361438,0.07073954983922826
2016-09-26,33450,33500,32350,32750,93804,-0.016516516516516533
2016-09-27,32600,33500,32100,33250,92856,0.01526717557251911
2016-09-28,33600,33650,33000,33500,77627,0.007518796992481258
2016-09-29,33200,33200,32000,32800,185847,-0.020895522388059695
2016-09-30,32200,32900,32200,32400,51095,-0.012195121951219523
2016-10-04,32100,32550,31300,31500,87704,-0.02777777777777779
2016-10-05,31450,31450,31000,31200,51841,-0.00952380952380949
2016-10-06,31200,31350,30400,30500,148448,-0.022435897435897467
2016-10-07,30500,31150,30300,30600,76666,0.003278688524590123
2016-10-10,30700,31600,30700,31150,79532,0.017973856209150263
2016-10-11,31200,31500,30550,30700,108573,-0.014446227929374
2016-10-12,30800,31600,30600,31250,66773,0.01791530944625408
2016-10-13,31300,31400,30800,31400,37598,0.0047999999999999154
2016-10-14,31550,31550,30850,31000,34468,-0.01273885350318471
2016-10-17,30600,31050,30600,31000,31439,0.0
2016-10-18,31200,31300,30600,31000,47659,0.0
2016-10-19,31000,31000,30500,30700,32519,-0.009677419354838679
2016-10-20,31000,31400,30550,30750,90652,0.0016286644951140072
2016-10-21,30700,31950,30600,31950,98610,0.039024390243902474
2016-10-24,31800,31800,31150,31500,77383,-0.014084507042253502
2016-10-25,31600,31950,31300,31650,93128,0.004761904761904745
2016-10-26,31650,31650,30700,30900,54906,-0.023696682464455
2016-10-27,31000,31250,30800,31200,56242,0.009708737864077666
2016-10-28,31200,31200,30600,31100,65660,-0.0032051282051281937
2016-10-31,31050,31200,30450,30500,46929,-0.019292604501607746
2016-11-01,30500,30950,30500,30900,50953,0.013114754098360715
2016-11-02,30600,30800,30350,30400,50923,-0.016181229773462813
2016-11-03,29850,30800,29850,30400,59007,0.0
2016-11-04,30400,30750,30050,30750,42342,0.011513157894736947
2016-11-07,30750,30950,30350,30600,34965,-0.004878048780487809
2016-11-08,30850,30950,30150,30400,78278,-0.006535947712418277
2016-11-09,30550,30650,28650,29700,170648,-0.023026315789473673
2016-11-10,30300,30350,29600,29950,96676,0.008417508417508435
2016-11-11,30000,30000,29000,29200,103067,-0.025041736227045086
2016-11-14,28900,29850,28900,29700,94126,0.017123287671232834
2016-11-15,30100,30450,29300,29300,200814,-0.013468013468013518
2016-11-16,29450,29600,29100,29450,174723,0.005119453924914641
2016-11-17,29500,29500,29000,29000,130245,-0.015280135823429575
2016-11-18,29000,29500,28800,29000,128298,0.0
2016-11-21,29200,29200,28250,28450,111975,-0.018965517241379293
2016-11-22,28150,28500,27350,28000,229890,-0.01581722319859402
2016-11-23,28000,28500,27600,27800,105768,-0.0071428571428571175
2016-11-24,27600,28100,27100,27700,140207,-0.003597122302158251
2016-11-25,27750,27950,27000,27800,88919,0.0036101083032491488
2016-11-28,27950,27950,27250,27500,76036,-0.010791366906474864
2016-11-29,27500,27800,27350,27650,79858,0.005454545454545379
2016-11-30,27650,27950,27500,27800,69719,0.005424954792043302
2016-12-01,27500,27600,26450,26500,195055,-0.046762589928057596
2016-12-02,26500,26850,26100,26650,64020,0.005660377358490676
2016-12-05,26600,26600,25600,25650,100133,-0.03752345215759845
2016-12-06,25600,25800,24950,25700,126483,0.0019493177387914784
2016-12-07,25700,25800,25000,25150,92927,-0.021400778210116767
2016-12-08,25250,25600,24800,25250,117414,0.003976143141153132
2016-12-09,25100,25500,25050,25300,88330,0.001980198019801982
2016-12-12,25550,26100,25300,26000,96457,0.027667984189723382
2016-12-13,26050,26100,25600,25900,85193,-0.0038461538461538325
2016-12-14,26150,26450,26100,26250,65452,0.013513513513513598
2016-12-15,26150,26900,26050,26700,98518,0.017142857142857126
2016-12-16,26950,26950,26500,26650,63708,-0.0018726591760299671
2016-12-19,26400,26750,26200,26650,48367,0.0
2016-12-20,26800,27000,26550,26800,57464,0.0056285178236397115
2016-12-21,26900,27150,26700,26800,39954,0.0
2016-12-22,27000,27000,26100,26150,54124,-0.02425373134328357
2016-12-23,26300,26350,25750,25950,49582,-0.007648183556405397
2016-12-26,25950,26000,25700,25750,35627,-0.0077071290944122905
2016-12-27,25750,26100,25700,26000,29417,0.009708737864077666
2016-12-28,26000,26100,25300,25700,50024,-0.011538461538461497
2016-12-29,25700,25750,25050,25100,65709,-0.023346303501945553
2017-01-02,24800,24950,24350,24350,124161,-0.029880478087649376
2017-01-03,24550,24700,24100,24300,117189,-0.002053388090349051
2017-01-04,24400,24750,24300,24450,97631,0.006172839506172867
2017-01-05,24550,25000,24400,24850,99928,0.01635991820040905
2017-01-06,24850,24900,24350,24500,124263,-0.014084507042253502
2017-01-09,24550,24650,24200,24300,91430,-0.008163265306122436
2017-01-10,24350,24450,24100,24400,96871,0.004115226337448652
2017-01-11,24450,24500,24200,24400,78715,0.0
2017-01-12,24250,25000,24250,24800,164253,0.016393442622950838
2017-01-13,24750,25100,24600,24950,129287,0.006048387096774244
2017-01-16,25100,25500,24900,25400,134820,0.018036072144288484
2017-01-17,25550,26550,25500,26450,162762,0.04133858267716528
2017-01-18,26450,26900,26000,26600,110255,0.005671077504725952
2017-01-19,26650,26900,26400,26650,83739,0.001879699248120259
2017-01-20,26800,26850,26200,26650,85617,0.0
2017-01-23,26600,26700,25900,26500,57950,-0.0056285178236398226
2017-01-24,26250,26350,25550,25700,90022,-0.030188679245283012
2017-01-25,25800,25800,25300,25550,69331,-0.005836575875486361
2017-01-26,25500,25850,25500,25700,40235,0.005870841487279899
2017-01-31,25700,25800,25350,25450,46996,-0.009727626459143934
2017-02-01,25450,25750,25350,25750,39798,0.011787819253438192
2017-02-02,25750,26550,25550,26150,96122,0.01553398058252431
2017-02-03,26250,26500,25650,25900,72414,-0.009560229445506718
2017-02-06,25900,26050,25600,26000,77238,0.0038610038610038533
2017-02-07,26100,26750,25800,26700,91767,0.026923076923076827
2017-02-08,26800,26850,26400,26650,65447,-0.0018726591760299671
2017-02-09,26600,27000,26500,27000,79708,0.013133208255159401
2017-02-10,27000,27100,26800,26850,66876,-0.005555555555555536
2017-02-13,26950,26950,26450,26700,85565,-0.005586592178770999
2017-02-14,27000,27600,26550,27450,101954,0.028089887640449396
2017-02-15,27250,27700,27050,27500,120979,0.0018214936247722413
2017-02-16,27500,27500,26750,26850,82962,-0.023636363636363678
2017-02-17,26950,27450,26200,26800,159577,-0.0018621973929237035
2017-02-20,26500,26600,26150,26450,89290,-0.013059701492537323
2017-02-21,26450,26850,26350,26800,74551,0.013232514177693666
2017-02-22,26500,26900,26400,26750,105469,-0.001865671641791078
2017-02-23,26750,27750,26700,27350,180276,0.02242990654205612
2017-02-24,27450,27500,26950,27000,79920,-0.012797074954296161
2017-02-27,27250,27300,26850,26900,69422,-0.0037037037037036535
2017-02-28,26900,27200,26500,27150,87635,0.009293680297397744
2017-03-02,27250,27250,26600,26850,70401,-0.011049723756906049
2017-03-03,26350,26450,25150,25500,145742,-0.05027932960893855
2017-03-06,24900,25750,24750,25600,61447,0.0039215686274509665
2017-03-07,25500,25700,25250,25500,42316,-0.00390625
2017-03-08,25400,25450,25100,25250,43264,-0.009803921568627416
2017-03-09,25300,25950,25300,25650,37992,0.015841584158415856
2017-03-10,25500,26350,25500,26200,64837,0.021442495126705596
2017-03-13,26400,27150,26200,27050,137364,0.03244274809160297
2017-03-14,27150,27650,26750,26750,118853,-0.011090573012939031
2017-03-15,26750,26900,25850,25950,101452,-0.029906542056074792
2017-03-16,25950,26500,25700,26400,133401,0.01734104046242768
2017-03-17,26450,28300,25850,28100,384084,0.06439393939393945
2017-03-20,28250,29150,28100,28700,245665,0.021352313167259718
2017-03-21,28700,29200,28300,28450,114493,-0.008710801393728262
2017-03-22,28650,28850,27950,28550,81569,0.0035149384885764245
2017-03-23,28900,29750,28550,29700,206277,0.04028021015761829
2017-03-24,29850,29950,29250,29850,112561,0.005050505050504972
2017-03-27,29800,30150,29250,29750,79899,-0.00335008375209378
2017-03-28,29950,29950,28700,29700,137244,-0.001680672268907557
2017-03-29,29650,30100,29450,29800,88263,0.0033670033670034627
